"1","init.MRTDQLJRPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFucb6m1tgF6P_aAGM-d2561uaGnDQKYiX-GMFYgPi2gNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzbXzMsDfThs61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqoUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"1","init.MRTDQLJSPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFtNfGPstgF6P_aAGM-d2561uaGnDQEYtgQEytb_5S2gNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzba3fem7Ths61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqrUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"1","init.MRTDQLJTPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFtPK-xttgF6P_aAGM-d2561uaGnDQCgs0Uidre4Gi6gNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzba-I9e_Ths61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqqUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"1","init.MRTDQLJUPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFvDTv3VtgF6P_aAGM-d2561uaGnDQfYdKPirdLE5yqgNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzbSPt5FfThs61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqtUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"1","init.MRTDQLJVPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFtnq8J5tgF6P_aAGM-d2561uaGnDQYY8MRYTpdBJCygNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzbYcI2_vThs61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqsUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"1","init.MRTDQLJWPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VsoIHFtnq8J5tgF6P_aAGM-d2561uaGnDQUY8MRYTpdBJCygNxQ.67NJHR5CT_mv.CapTechUtest.org"
"1","1.6KMKzbYcI2_vThs61J9YrNOfCw_wizahXdHzrZ_fnLdxW-KiWlZqvUAxlwrvFl_.6ddRODao0zLQ.CapTechUtest.org"
"1","2.1rpzpJmQ.CapTechUtest.org"
"0","ssacdn.com"
"0","sundaysky.com"
"0","playstation.net"
"0","gfe.nvidia.com"
"0","events.mapbox.com"
"0","vidible.tv"
"0","ads.api.vungle.com"
"0","taboola.map.fastly.net"
"0","services.visualstudio.com"
"0","eum-appdynamics.com"
"0","w.inmobi.com"
"0","app.link"
"0","time.apple.com"
"0","adtechus.com"
"0","aviary.amazon.com"
"0","ocsp.entrust.net"
"0","alicdn.com"
"0","api2-16-h2.musical.ly"
"0","carrierbundle.itunes.apple.com"
"0","dc.services.visualstudio.com"
"0","storygize.net"
"0","www.storygize.net"
"0","c.eset.com"
"0","truoptik.com"
