"1","init.MRTDCLJRPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFv6n94YvwF6P_-AGM-d2561uaGuDQIguIp8SZsIAiy0Z18.75sY736Xcvd1.CapTechUtest.org"
"1","1.NXU2GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAO0Gs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"1","init.MRTDCLJSPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFtAzteBvwF6P_-AGM-d2561uaGuDQEgvop8SZsIAiy0Z18.75sY736XcB4x.CapTechUtest.org"
"1","1.ExE2GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAO4Gs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"1","init.MRTDCLJTPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFvW_tD2vwF6P_-AGM-d2561uaGuDQAguop8SZsIAiy0Z18.75sY736Xckbx.CapTechUtest.org"
"1","1.Ds02GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAO8Gs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"1","init.MRTDCLJUPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFsOzrVzvwF6P_-AGM-d2561uaGuDQdYuIp8SZsIAiy0Z18.75sY736XcSYw.CapTechUtest.org"
"1","1.mNk2GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAOgGs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"1","init.MRTDCLJVPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFu0n7zqvwF6P_-AGM-d2561uaGuDQZYvop8SZsIAiy0Z18.75sY736Xc890.CapTechUtest.org"
"1","1.vr02GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAOkGs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"1","init.MRTDCLJWPQZA.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VisIHFsir7udvwF6P_-AGM-d2561uaGuDQVYuop8SZsIAiy0Z18.75sY736XcZe0.CapTechUtest.org"
"1","1.o2E2GIlmDcHLZg861L9YrNOLCw_wizahXdHzrA5HWAOoGs8n2rbeZAEZgxbv2l_.6cUxKDWY0z.CapTechUtest.org"
"0","us-east-sync.bidswitch.net"
"0","ads.tremorhub.com"
"0","assets.nflxext.com"
"0","supersonicads-a.akamaihd.net"
"0","p16.muscdn.com"
"0","ensighten.com"
"0","e4518.x.akamaiedge.net"
"0","bsw.digitru.st"
"0","discordapp.com"
"0","imap-mail.outlook.com"
"0","ms.akadns.net"
"0","nexus.ensighten.com"
"0","dclk-match.dotomi.com"
"0","api2.musical.ly"
"0","array606-prod.do.dsp.mp.microsoft.com"
"0","hp.com"
"0","fpc.msedge.net"
"0","occ-0-2433-2430.1.nflxso.net"
