"1","init.MRTDGLJRPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFtAP7CLuQF6P_2AGM-d2561uaGsDQLYCLorAspBFy60Z0s.77sZPUx4fyyw.CapTechUtest.org"
"1","1.Dq5f9J1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97yZy7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"1","init.MRTDGLJSPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFuKV0usuQF6P_2AGM-d2561uaGsDQFYj78tAspBFy60Z0s.77sZPUx4fyyz.CapTechUtest.org"
"1","1.Jw2zaJ1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97ypy7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"1","init.MRTDGLJTPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFsp96uVuQF6P_2AGM-d2561uaGsDQBYirgoAspBFy60Z0s.77sZPUx4fyyx.CapTechUtest.org"
"1","1.qY4zjJ1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97y5y7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"1","init.MRTDGLJUPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFteVrI7uQF6P_2AGM-d2561uaGsDQcg9jgsAspBFy60Z0s.77sZPUx4fyyw.CapTechUtest.org"
"1","1.dwpVNJ1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97zJy7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"1","init.MRTDGLJVPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFu7LsLHuQF6P_2AGM-d2561uaGsDQbYcEcpAspBFy60Z0s.77sZPUx4fyyz.CapTechUtest.org"
"1","1.4uuWxJ1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97zZy7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"1","init.MRTDGLJWPQZQ.base64.CapTechUtest.org"
"1","0.goqBVy2Yy6g6VtkIHFsVAE20uQF6P_2AGM-d2561uaGsDQUgkscuAspBFy60Z0s.77sZPUx4fyyx.CapTechUtest.org"
"1","1.WlGrCJ1mCcHHZhs6wL9YrNOLCw_wizahXdHzrZ_eDS-97zpy7qLGZAEdgxbvEl8.2cdRKrWY0zLS.CapTechUtest.org"
"1","2.A.CapTechUtest.org"
"0","alexametrics.com"
"0","ocws.officeapps.live.com"
"0","occ-0-2430-2433.1.nflxso.net"
"0","vl.ff.avast.com"
"0","yadro.ru"
"0","counter.yadro.ru"
"0","pandora.com"
"0","cedexis-radar.net"
"0","init.cedexis-radar.net"
"0","www.ms.akadns.net"
"0","guce.yahoo.com"
"0","crl.www.ms.akadns.net"
"0","c.msn.com"
"0","gameplayapi.intel.com"
"0","polyfill.io"
"0","ping.citrix.com"
"0","ichnaea-web.netflix.com"
"0","mnc260.mcc310.pub.3gppnetwork.org"
"0","config.safedk.com"
"0","iosapps.itunes.apple.com"
"0","gpush.cogocast.net"
"0","siteintercept.qualtrics.com"
"0","uipglob.semasio.net"
"0","combine.urbanairship.com"
